doi,organism,indication,confidence
10.1056/jp200111150000002,human,not_applicable,high
10.1056/jp200912140000004,unclear,not_applicable,low
10.1056/jp200004010000019,human,not_applicable,high
10.1056/jp201103210000005,human,treatment,medium
10.1056/jp200106210000013,human,not_applicable,medium
10.1056/jw199102120000005,human,not_applicable,high
10.1056/jw199205120000006,human,not_applicable,medium
10.1056/jw198808230000005,human,not_applicable,high
10.1056/jw199511070000003,human,not_applicable,high
10.1056/jw199304130000001,human,not_applicable,high
10.1056/jw199410120000003,unclear,unclear,low
10.1056/jw199511070000004,unclear,not_applicable,high
10.1056/jw199810060000006,human,treatment,high
10.1056/jw199602090000002,human,treatment,high
10.1056/jw200002220000002,human,not_applicable,high
10.1056/jw199708120000007,human,treatment,high
10.1056/jw201103010000004,human,treatment,high
10.1056/jw200910220000001,human,not_applicable,medium
10.1056/nejm-jw.na37816,unclear,not_applicable,high
10.1056/nejm-jw.na43613,human,treatment,high
10.1056/nejm-jw.na46472,human,treatment,high
10.1056/nejm-jw.na44320,human,not_applicable,medium
10.1056/nejm-jw.na40492,human,not_applicable,high
10.1056/nejm-jw.na48830,human,treatment,high
10.1056/nejm-jw.na37817,human,not_applicable,high
10.1056/nejm-jw.na49222,human,not_applicable,high
10.1056/nejm195708222570802,human,not_applicable,high
10.1056/nejm195708222570801,human,not_applicable,high
10.1056/nejm198812293192602,human,treatment,high
10.1056/nejm198812293192608,other,not_applicable,high
10.1056/nejm198907203210310,human,treatment,high
10.1056/pa200211120000004,human,not_applicable,high
10.1056/pa201205090000002,human,treatment,high
10.1057/9781137467324_11,human,not_applicable,high
10.1057/9781137467324_12,other,not_applicable,high
10.1056/pa200806250000003,human,not_applicable,high
10.1056/pa201201250000003,human,not_applicable,high
10.1057/9781137467324_13,human,not_applicable,high
10.1057/9781137467324_14,other,not_applicable,high
10.1057/9781137467324_3,unclear,not_applicable,high
10.1057/9781137467324_15,other,not_applicable,high
10.1057/9781137467324_9,other,not_applicable,high
10.1057/9781137467324_7,human,not_applicable,high
10.1057/9781137467324,other,not_applicable,high
10.1057/9781137467324_10,unclear,not_applicable,high
10.1063/1.2759765,human,not_applicable,high
10.1067/mai.2003.1615,human,not_applicable,high
10.1063/5.0026633,human,not_applicable,high
10.1067/mhn.2002.129038,human,not_applicable,high
10.1057/9781137467324_4,other,not_applicable,high
10.1067/mpd.2002.122725,human,not_applicable,high
10.1067/moe.2000.107363,human,not_applicable,high
10.1067/mpd.2002.127496,human,not_applicable,high
10.1071/hc19041,other,not_applicable,high
10.1057/9781137467324_8,human,not_applicable,high
10.1057/9781137467324_5,other,not_applicable,high
10.1071/py02030,human,not_applicable,high
10.1071/ah23106,human,not_applicable,high
10.1071/py09063,human,treatment,high
10.1071/py99020,other,not_applicable,high
10.1073/pnas.0913650107,other,not_applicable,high
10.1073/pnas.1012780107,human,not_applicable,high
10.1073/pnas.1007944107,animal,not_applicable,high
10.1073/pnas.1012930107,other,not_applicable,high
10.1073/pnas.1006901107,human,not_applicable,high
10.1073/pnas.1012441107,human,not_applicable,high
10.1071/py09023,other,not_applicable,high
10.1073/pnas.1615143113,human,not_applicable,high
10.1073/pnas.1607571113,human,not_applicable,high
10.1073/pnas.1616261113,other,not_applicable,high
10.1073/pnas.1618447114,human,not_applicable,high
10.1073/pnas.1618984114,other,not_applicable,high
10.1073/pnas.1712475114,human,not_applicable,high
10.1073/pnas.1710519114,human,not_applicable,high
10.1073/pnas.1119641109,human,not_applicable,high
10.1073/pnas.1901274116,human,not_applicable,high
10.1073/pnas.1714011114,human,not_applicable,high
10.1073/pnas.2024358118,human,not_applicable,high
10.1073/pnas.1703858114,other,not_applicable,high
10.1073/pnas.2415119121,human,not_applicable,high
10.1073/pnas.2426564122,human,not_applicable,high
10.1073/pnas.2507345122,human,not_applicable,high
10.1073/pnas.2302738120,other,not_applicable,high
10.1073/pnas.88.7.2922,human,not_applicable,high
10.1074/jbc.m201263200,other,not_applicable,high
10.1073/pnas.2426874122,human,treatment,high
10.1075/ni.13.1.03bul,other,not_applicable,high
10.1076/jcen.20.2.144.1160,human,not_applicable,high
10.1076/clin.15.2.210.1896,human,not_applicable,high
10.1076/jcen.21.5.709.875,human,not_applicable,high
10.1078/1438-4639-00103,human,treatment,high
10.1076/clin.12.4.503.7237,human,not_applicable,high
10.1080/00039890209601419,human,not_applicable,high
10.1080/00029157.2003.10403556,other,not_applicable,high
10.1080/00039899909602493,human,not_applicable,high
10.1080/00050069908257428,human,not_applicable,high
10.1080/00207450390200026,human,not_applicable,high
10.1080/00140138808966801,human,not_applicable,high
10.1080/00207454.2019.1663189,human,treatment,high
10.1080/00325481.1991.11700814,human,treatment,medium
10.1080/00207411.1990.11449173,unclear,not_applicable,high
10.1080/00048670802534432,human,not_applicable,high
10.1080/00325481.1992.11701326,human,treatment,high
10.1080/00325481.1994.11945923,human,not_applicable,high
10.1080/00365521.2023.2173533,human,not_applicable,high
10.1080/00913847.1989.11709812,unclear,not_applicable,high
10.1080/00335630.2023.2291895,other,not_applicable,high
10.1080/00365520701580397,human,not_applicable,high
10.1080/00913847.1989.11709813,human,not_applicable,medium
10.1080/00926230701866232,human,not_applicable,high
10.1080/00926230903065179,human,not_applicable,high
10.1080/01421590801946970,other,not_applicable,high
10.1080/0092623x.2013.864370,human,not_applicable,high
10.1080/01459740.2001.9966180,human,not_applicable,high
10.1080/01443619965174,human,not_applicable,high
10.1080/01688639608408290,human,not_applicable,high
10.1080/02667363.2011.629461,other,not_applicable,high
10.1080/016128400247979,human,not_applicable,high
10.1080/0266736990150305,human,not_applicable,high
10.1080/01688639708403744,human,not_applicable,high
10.1080/01621459.2013.830071,human,not_applicable,high
10.1080/02668734.2012.678644,human,not_applicable,high
10.1080/01926187.2011.642651,human,not_applicable,high
10.1080/02699052.2025.2575479,human,not_applicable,high
10.1080/02813430500254034,human,not_applicable,high
10.1080/028134300453377,human,not_applicable,high
10.1080/02691728.2023.2171748,other,not_applicable,high
10.1080/030097400750001798,human,not_applicable,high
10.1080/02813432.2026.2637743,human,not_applicable,high
10.1080/03007995.2023.2242244,human,not_applicable,high
10.1080/0306988031000147884,human,not_applicable,high
10.1080/03069885.2014.987725,human,treatment,high
10.1080/03630240802131965,human,not_applicable,high
10.1080/073993300245258,human,not_applicable,high
10.1080/07315724.2000.10718934,human,treatment,high
10.1080/07399330600803766,human,not_applicable,high
10.1080/02813432.2023.2235609,unclear,not_applicable,high
10.1080/07399330050082263,human,not_applicable,high
10.1080/07399330600803741,human,not_applicable,high
10.1080/07399332.2012.684816,human,not_applicable,high
10.1080/07399332.2014.962139,human,not_applicable,high
10.1080/073993300245249,other,not_applicable,high
10.1080/07399332.2018.1521811,human,not_applicable,high
10.1080/07420528.2024.2380020,human,not_applicable,high
10.1080/07399332.2021.1925900,other,not_applicable,high
10.1080/07853890.2023.2208372,human,not_applicable,high
10.1080/07407709908571322,other,not_applicable,high
10.1080/07481187.2020.1776789,human,not_applicable,high
10.1080/07399332.2022.2043862,human,not_applicable,high
10.1080/07481187.2022.2132551,human,not_applicable,high
10.1080/07853890.2019.1683601,human,not_applicable,high
10.1080/07399332.2019.1663195,other,not_applicable,high
10.1080/08039488.2018.1493747,human,not_applicable,high
10.1080/08854726.2010.492713,human,treatment,high
10.1080/08870440701619957,human,not_applicable,high
10.1080/08870440108405506,other,not_applicable,high
10.1080/08870440802403863,human,not_applicable,high
10.1080/08870440290029575,human,not_applicable,high
10.1080/08039488.2024.2332442,human,not_applicable,high
10.1080/08870440701757393,human,not_applicable,high
10.1080/08870440903494191,other,not_applicable,high
10.1080/08870446.2010.519769,human,not_applicable,high
10.1080/08870446.2012.721882,human,not_applicable,high
10.1080/08870446.2013.863885,human,not_applicable,high
10.1080/08870448908400373,human,not_applicable,high
10.1080/08870446.2023.2220009,human,not_applicable,high
10.1080/08870446.2016.1167209,human,not_applicable,high
10.1080/08870449808406134,human,not_applicable,high
10.1080/08870446.2019.1579331,human,not_applicable,high
10.1080/08870449208404293,human,not_applicable,high
10.1080/08870449808407452,human,not_applicable,high
10.1080/08870449908407340,human,not_applicable,high
10.1080/08916930701197273,other,not_applicable,high
10.1080/08916930902736663,human,not_applicable,high
10.1080/08923970802391525,animal,treatment,high
10.1080/08964289.1995.9933737,human,not_applicable,high
10.1080/08995601003638892,human,not_applicable,high
10.1080/08989575.2016.1138359,other,not_applicable,high
10.1080/08964280903521370,human,not_applicable,high
10.1080/08964289.1996.9933767,human,treatment,high
10.1080/09084282.2011.595448,human,not_applicable,high
10.1080/09540260600581852,human,not_applicable,high
10.1080/09084282.2013.771264,human,not_applicable,high
10.1080/09540261.2016.1191448,human,treatment,high
10.1080/09593985.2017.1331481,human,treatment,high
10.1080/09593980701429406,human,treatment,high
10.1080/09593980490424950,human,not_applicable,high
10.1080/09638230021000058346,human,not_applicable,high
10.1080/09540260600583015,human,treatment,high
10.1080/09638230124091,human,not_applicable,high
10.1080/09638230500076165,human,not_applicable,high
10.1080/09553002.2018.1422871,other,not_applicable,high
10.1080/09638230500136548,human,not_applicable,high
10.1080/09638230500136308,human,treatment,high
10.1080/09638230500136571,human,not_applicable,high
10.1080/09638230500136621,human,not_applicable,high
10.1080/09638280701654518,human,not_applicable,high
10.1080/09638239917274,human,not_applicable,high
10.1080/09638288.2018.1481149,human,not_applicable,high
10.1080/09638280802652015,human,not_applicable,high
10.1080/09638288.2017.1383518,other,not_applicable,high
10.1080/09638288.2018.1499822,human,treatment,high
10.1080/09638288.2021.1949049,human,treatment,high
10.1080/09638288.2022.2043462,human,not_applicable,high
10.1080/09638288.2022.2059112,human,treatment,high
10.1080/09638288.2022.2135776,human,treatment,high
10.1080/10284150400004148,human,not_applicable,high
10.1080/09687599.2025.2492653,other,not_applicable,high
10.1080/10253890601130823,human,not_applicable,high
10.1080/10284150310001640356,human,not_applicable,high
10.1080/10503307.2010.535571,human,treatment,high
10.1080/10550887.2025.2541133,human,not_applicable,high
10.1080/09687599.2012.669107,unclear,not_applicable,high
10.1080/10304312.2013.794190,human,not_applicable,high
10.1080/09687599.2013.796876,unclear,not_applicable,high
10.1080/10615806.2014.888060,human,not_applicable,high
10.1080/10582450801960255,human,not_applicable,high
10.1080/10573320802092039,human,treatment,high
10.1080/10582450802161838,human,not_applicable,high
10.1080/10582450802479784,other,not_applicable,high
10.1080/10810730.2024.2369810,other,not_applicable,high
10.1080/10833196.2017.1300624,human,not_applicable,high
10.1080/10833196.2017.1327131,human,not_applicable,high
10.1080/10852352.2014.973233,human,not_applicable,high
10.1080/10852352.2014.973235,human,not_applicable,high
10.1080/10852352.2014.973238,human,not_applicable,high
10.1080/10833196.2025.2459537,human,treatment,high
10.1080/10852352.2014.973239,human,not_applicable,high
10.1080/10852352.2014.973242,human,not_applicable,high
10.1080/10911359.2015.1011256,other,not_applicable,high
10.1080/10911359.2012.707896,human,not_applicable,high
10.1080/10852352.2014.973240,human,not_applicable,high
10.1080/109158199225116,human,both,medium
10.1080/11038128.2018.1455895,human,not_applicable,high
10.1080/10926771.2011.566035,human,not_applicable,high
10.1080/11038128.2023.2200580,human,not_applicable,high
10.1080/13543784.2023.2242773,human,treatment,high
10.1080/10852352.2014.973237,unclear,not_applicable,high
10.1080/13548500701335698,human,not_applicable,high
10.1080/1354850310001604568,human,not_applicable,high
10.1080/13548506.2011.582124,human,not_applicable,high
10.1080/13548506.2014.951370,human,not_applicable,high
10.1080/13548506.2023.2195670,human,not_applicable,high
10.1080/13548506.2025.2606183,human,not_applicable,high
10.1080/13590840050000852,human,not_applicable,high
10.1080/13548506.2025.2495891,human,not_applicable,high
10.1080/13557850500138613,human,not_applicable,high
10.1080/13590840120103085,human,treatment,high
10.1080/13590840310001642003,human,treatment,high
10.1080/13590840400010284,human,not_applicable,high
10.1080/135468098396099,human,not_applicable,high
10.1080/13590849961492,human,not_applicable,high
10.1080/13590849961690,human,not_applicable,high
10.1080/13590840600681751,human,not_applicable,high
10.1080/13590849961834,human,treatment,high
10.1080/13623699808409384,human,not_applicable,high
10.1080/13803390490510095,human,not_applicable,high
10.1080/1369118x.2012.656139,human,not_applicable,high
10.1080/13803395.2012.668176,human,not_applicable,high
10.1080/13803395.2016.1230180,human,not_applicable,high
10.1080/13854040802441135,human,not_applicable,high
10.1080/13603110903045996,unclear,not_applicable,high
10.1080/14427591.2013.804619,human,not_applicable,high
10.1080/13648470.1999.9964583,other,not_applicable,high
10.1080/13648470.1998.9964567,unclear,not_applicable,high
10.1080/14733140701526294,human,treatment,high
10.1080/14733140600711955,human,treatment,high
10.1080/14680777.2019.1595694,other,not_applicable,high
10.1080/1464936042000317730,other,not_applicable,high
10.1080/14737175.2025.2516097,human,not_applicable,high
10.1080/14737159.2020.1681976,other,not_applicable,high
10.1080/14768320600774595,human,not_applicable,high
10.1080/14768320701246469,human,not_applicable,high
10.1080/14768320600976224,human,not_applicable,high
10.1080/15438620500222562,human,not_applicable,high
10.1080/14780887.2011.616621,other,not_applicable,high
10.1080/15438620601184331,human,not_applicable,high
10.1080/15438629609512057,human,not_applicable,high
10.1080/15502783.2025.2517278,other,treatment,medium
10.1080/16506070410025823,human,treatment,high
10.1080/15622970701310971,other,not_applicable,high
10.1080/17402520600568252,other,not_applicable,high
10.1080/17405904.2013.829114,other,not_applicable,high
10.1080/1744666x.2022.2116002,human,not_applicable,high
10.1080/15592294.2018.1549769,human,not_applicable,high
10.1080/17482631.2020.1764830,human,treatment,high
10.1080/17468840701680413,human,not_applicable,high
10.1080/17482631.2023.2223420,human,not_applicable,high
10.1080/17482631.2022.2146244,human,not_applicable,high
10.1080/17482631.2025.2595829,human,treatment,high
10.1080/17533010903495306,human,not_applicable,high
10.1080/17513758.2012.704083,other,not_applicable,high
10.1080/17843286.2016.1165396,human,not_applicable,high
10.1080/17843286.2016.1196862,human,not_applicable,high
10.1080/17843286.1994.11718404,other,not_applicable,high
10.1080/17843286.2016.1200816,human,treatment,high
10.1080/19404159909546606,human,not_applicable,high
10.1080/19371910802053232,human,not_applicable,high
10.1080/19490976.2016.1256524,human,not_applicable,high
10.1080/20013078.2018.1453730,human,not_applicable,high
