doi,drug_class,drug_name,confidence
10.1080/21641846.2020.1834295,other,none,high
10.1080/21641846.2021.1976560,other,unspecified,low
10.1080/21641846.2021.1956223,other,none,high
10.1080/21641846.2021.1994222,other,saliva fatigue biomarker index,high
10.1080/21641846.2021.1969800,other,none,high
10.1080/21641846.2022.2038519,supplement,molecular hydrogen (hydrogen-enriched water),high
10.1080/21641846.2022.2062169,other,not applicable,high
10.1080/21641846.2022.2124064,other,none,high
10.1080/21641846.2022.2108628,other,repeated maximal exercise testing,high
10.1080/21641846.2022.2124775,other,unspecified,high
10.1080/21641846.2022.2128576,psychological,mental health support,high
10.1080/21641846.2022.2150487,other,none,high
10.1080/21641846.2023.2175521,psychological,cognitive behavioural therapy,high
10.1080/21641846.2023.2175579,other,not applicable,high
10.1080/21641846.2023.2239977,other,not applicable,high
10.1080/21641846.2023.2245584,other,home-based physiological testing protocol,high
10.1080/21641846.2023.2252613,other,unspecified,high
10.1080/21641846.2024.2303887,other,not applicable,high
10.1080/21641846.2024.2306801,psychological,cognitive behavioral stress management,high
10.1080/21641846.2023.2286029,neurostimulation,transcutaneous auricular vagus nerve stimulation,high
10.1080/21641846.2024.2314409,other,not applicable,high
10.1080/21641846.2024.2322915,other,unspecified,high
10.1080/21641846.2024.2350301,other,unspecified,high
10.1080/21641846.2024.2335861,other,not applicable,high
10.1080/21641846.2024.2433390,rehabilitation,pacing,high
10.1080/21641846.2024.2367921,other,"synergistic off-label treatment (spironolactone, colchicine, low-dose naltrexone, multivitamins)",high
10.1080/21641846.2024.2444826,other,not applicable,high
10.1080/21641846.2025.2513807,neurostimulation,transcranial magnetic stimulation,high
10.1080/21641846.2026.2688051,other,none,high
10.1080/21641846.2026.2684907,other,not applicable,high
10.1080/21642850.2013.869176,other,none,high
10.1080/21641846.2025.2556941,other,not applicable,high
10.1080/21641846.2026.2671625,other,not applicable,high
10.1080/21642850.2014.1000908,other,unspecified,low
10.1080/21642850.2015.1027706,other,none,high
10.1080/22201173.2014.936754,device,paravertebral block,high
10.1080/23311908.2025.2517870,other,self-management,high
10.1080/23279095.2024.2434557,other,cognitive reserve enhancement,high
10.1080/25785826.2024.2445399,supplement,5-aminolevulinic acid with sodium ferrous citrate (5-ala/sfc),high
10.1080/23311908.2015.1079945,other,none,high
10.1080/27707571.2024.2359958,other,none,high
10.1080/21642850.2015.1014489,other,none,high
10.1080/j.1440-1614.2000.00810.x,other,none,high
10.1080/23279095.2018.1519509,psychological,feedback intervention,high
10.1080/j003v17n02_04,other,not applicable,high
10.1080/j003v17n02_05,rehabilitation,occupational therapy,high
10.1080/j003v18n03_03,psychological,occupational therapy,high
10.1080/j003v19n04_02,rehabilitation,goal-setting rehabilitation program,high
10.1080/j354v18n01_09,other,unspecified,low
10.1080/j354v16n04_15,other,not applicable,low
10.1081/cbi-100101035,other,none,high
10.1080/j354v20n03_19,other,unspecified,low
10.1081/erc-200035599,other,unspecified,high
10.1081/iph-120026435,supplement,bojungikki-tang,high
10.1081/cbi-100103194,other,none,high
10.1086/313908,other,none,high
10.1081/txr-120026913,other,none,high
10.1086/341774,other,none,high
10.1086/319362,other,none,high
10.1086/324357,other,none,high
10.1086/367666,other,unspecified,low
10.1086/339194,other,none,high
10.1086/374666,immunomodulator,intravenous immunoglobulin (ivig),high
10.1086/513627,immunomodulator,intravenous immunoglobulin,high
10.1086/533453,other,none,high
10.1086/533471,other,unspecified,high
10.1086/657168,other,unspecified,high
10.1088/0967-3334/33/2/231,other,photoplethysmography (diagnostic),low
10.1088/1758-5090/adf66c,other,unspecified,high
10.1086/736031,other,not applicable,high
10.1086/730432,other,unspecified,high
10.1089/10799900252952235,other,unspecified,high
10.1086/517373,anti-inflammatory,dexamethasone,high
10.1089/109662002763003366,supplement,"antioxidants (carvedilol, melatonin, withania somnifera, quercetin, st. john's wort)",high
10.1089/acm.2006.12.857,supplement,d-ribose,high
10.1089/acm.2008.0376,other,unspecified,low
10.1086/657167,other,unspecified,high
10.1089/acm.2010.0258,rehabilitation,structural integration,high
10.1089/acm.2008.0496,other,pet ownership,high
10.1089/acu.2007.0601,other,acupuncture,high
10.1089/aid.2012.0014,other,unspecified,high
10.1089/acu.2013.1009,other,acupuncture,high
10.1089/ars.2013.5346,other,unspecified,high
10.1089/ars.2014.6181,supplement,coenzyme q10 plus nadh,high
10.1089/aid.2011.0149,other,not applicable,high
10.1089/ars.2020.8230,other,unspecified,high
10.1089/ars.2022.0018,supplement,coenzyme q10 plus selenium,high
10.1089/acm.2014.0055,psychological,yoga-based lifestyle intervention,high
10.1089/brain.2017.0549,other,none,high
10.1089/brain.2015.0366,other,not applicable,high
10.1089/cmb.2007.0041,other,unspecified,high
10.1089/cpb.2009.0002,other,none,high
10.1089/jir.2016.29001.rjs,other,unspecified,low
10.1089/brain.2022.0049,other,none,high
10.1089/jwh.1998.7.1135,other,none,high
10.1089/jir.1997.17.377,other,none,high
10.1089/jmf.2005.8.47,supplement,green tea extract and catechin,high
10.1089/jmf.2014.7000,probiotic,probiotics,medium
10.1089/jwh.2009.1507,other,exercise challenge,high
10.1089/nsm.2019.0009,exercise,submaximal exercise,high
10.1089/jwh.2009.1900,other,none,high
10.1089/whr.2022.0052,other,not applicable,high
10.1089/jwh.2009.1697,other,l-tryptophan,medium
10.1089/jwh.2008.1255,other,none,high
10.1093/abm/16.3.228,other,none,high
10.1093/aje/153.6.604,other,none,high
10.1093/bioinformatics/btz686,other,unspecified,low
10.1093/arclin/10.4.376,other,none,high
10.1093/aje/kwx029,other,unspecified,low
10.1093/annhyg/meg042,other,organophosphate pesticides,high
10.1093/arclin/10.4.348,other,unspecified,high
10.1093/aje/kwf187,other,none,high
10.1093/bjsopen/zrab032,other,unspecified,high
10.1093/bja/aen242,other,unspecified,high
10.1093/bmb/ldr010,other,unspecified,high
10.1093/bmb/ldv057,other,unspecified,high
10.1093/braincomms/fcaa070,exercise,exercise,high
10.1093/brain/awag016,other,unspecified,low
10.1093/brain/awh225,other,none,high
10.1093/brain/awn207,psychological,cognitive behavioural therapy,high
10.1093/brain/awn140,psychological,cognitive behavioural therapy,high
10.1093/brain/awn358,psychological,cognitive behavioural therapy,high
10.1093/brain/awn208,psychological,cognitive behavioral therapy,high
10.1093/braincomms/fcag101,other,none,high
10.1093/braincomms/fcag173,other,unspecified,high
10.1093/cdj/bsm043,other,unspecified,low
10.1093/cdn/nzac062.014,other,unspecified,high
10.1093/cid/ciab075,other,unspecified,low
10.1093/cid/ciaa1886,other,none,high
10.1093/cid/ciae632,other,not applicable,high
10.1093/cid/cit086,other,none,high
10.1093/cid/ciaf624,other,unspecified,high
10.1093/cid/civ470,other,not applicable,high
10.1093/cid/ciag240,other,unspecified,high
10.1093/cid/ciw767,other,none,high
10.1093/cid/civ699,other,none,high
10.1093/clind/15.6.1049,other,none,high
10.1093/clinids/13.supplement_1.s119,other,unspecified,high
10.1093/clinids/13.supplement_1.s123,other,unspecified,high
10.1093/clinids/13.supplement_1.s112,other,unspecified,low
10.1093/clinids/13.supplement_1.s114,other,unspecified,low
10.1093/clinids/13.supplement_1.s12,other,none,high
10.1093/clinids/13.supplement_1.s19,other,none,high
10.1093/clinids/13.supplement_1.s138,other,unspecified,low
10.1093/clinids/13.supplement_1.s26,other,none,high
10.1093/clinids/13.supplement_1.s45,other,none,high
10.1093/clinids/13.supplement_1.s32,other,none,high
10.1093/clinids/13.supplement_1.s56,other,unspecified,high
10.1093/clinids/13.supplement_1.s109,other,vestibular function testing,high
10.1093/clinids/13.supplement_1.s68,other,none,high
10.1093/clinids/13.supplement_1.s60,other,none,high
10.1093/clinids/13.supplement_1.s87,other,unspecified,low
10.1093/clinids/13.supplement_1.s8,other,none,high
10.1093/clinids/13.supplement_1.s73,other,none,high
10.1093/clinids/13.supplement_1.s98,other,exercise,high
10.1093/clinids/13.supplement_1.s90,other,unspecified,high
10.1093/clinids/13.supplement_1.s39,other,unspecified,high
10.1093/clinids/17.6.1074,other,not applicable,high
10.1093/clinids/13.supplement_1.s94,other,unspecified,high
10.1093/clinids/18.supplement_1.s105,psychological,cognitive behavioral therapy,high
10.1093/clinids/18.supplement_1.s112-a,psychological,cognitive-behavioral therapy,high
10.1093/clinids/18.supplement_1.s115,other,unspecified,low
10.1093/clinids/18.supplement_1.s11,other,none,high
10.1093/clinids/18.supplement_1.s114,supplement,porcine liver extract,high
10.1093/clinids/18.supplement_1.s121,other,unspecified,high
10.1093/clinids/18.supplement_1.s130,other,unspecified,low
10.1093/clinids/18.supplement_1.s136,other,none,high
10.1093/clinids/18.supplement_1.s126,other,none,high
10.1093/clinids/18.supplement_1.s111,psychological,sertraline,high
10.1093/clinids/18.supplement_1.s142,exercise,isometric hand-grip exercise,high
10.1093/clinids/18.supplement_1.s147,other,none,high
10.1093/clinids/18.supplement_1.s157,other,unspecified,high
10.1093/clinids/18.supplement_1.s160,other,unspecified,low
10.1093/clinids/18.supplement_1.s28,other,none,high
10.1093/clinids/14.2.623,other,unspecified,high
10.1093/clinids/18.supplement_1.s21,other,unspecified,high
10.1093/clinids/18.supplement_1.s16,other,none,high
10.1093/clinids/18.supplement_1.s32,other,none,high
10.1093/clinids/18.supplement_1.s166,other,unspecified,low
10.1093/clinids/18.supplement_1.s43,other,none,high
10.1093/clinids/18.supplement_1.s49,other,none,high
10.1093/clinids/18.supplement_1.s3,other,none,high
10.1093/clinids/18.supplement_1.s54-b,other,not applicable,high
10.1093/clinids/18.supplement_1.s54,other,unspecified,low
10.1093/clinids/18.supplement_1.s57,other,n/a,high
10.1093/clinids/18.supplement_1.s55,other,unspecified,low
10.1093/clinids/18.supplement_1.s54-a,other,none,high
10.1093/clinids/18.supplement_1.s62,other,acylcarnitine,low
10.1093/clinids/18.supplement_1.s73,psychological,cognitive behavioral intervention,high
10.1093/clinids/18.supplement_1.s68,other,unspecified,high
10.1093/clinids/18.supplement_1.s84,other,unspecified,high
10.1093/clinids/18.supplement_1.s7,other,none,high
10.1093/clinids/18.supplement_1.s86-a,other,not applicable,high
10.1093/clinids/18.supplement_1.s86,other,unspecified,high
10.1093/clinids/18.supplement_1.s88,immunomodulator,poly(i).poly(c12u),high
10.1093/clinids/19.4.804,other,unspecified,high
10.1093/clinids/19.3.448,other,none,high
10.1093/clinids/18.supplement_1.s96,immunomodulator,poly(i).poly(c12u),high
10.1093/clinids/20.5.1390,other,none,high
10.1093/clinids/19.5.860,other,none,high
10.1093/clinids/20.2.467,other,none,high
10.1093/clinids/21.3.708-a,other,unspecified,low
10.1093/clinids/21.6.1386,other,not applicable,high
10.1093/clinids/21.5.1204,other,none,high
10.1093/ecam/neh020,supplement,hochu-ekki-to (tj-41),high
10.1093/clinids/23.2.385,other,none,high
10.1093/ecco-jcc/jjad212.0067,other,unspecified,high
10.1093/ecam/nep208,supplement,polysaccharide of radix pseudostellariae,high
10.1093/ecam/nek012,supplement,brewers' yeast extract,high
10.1093/ecam/nen017,other,traditional chinese medicine,medium
10.1093/eurheartj/ehz746.0311,other,not applicable,high
10.1093/eurheartj/eht310.p5066,other,none,high
10.1093/eurheartj/suab133.018,other,oxygen-ozone insufflations and probiotics,medium
10.1093/ehjcr/ytaf425,other,smartwatch ecg monitoring,high
10.1093/eurheartj/suac012.408,other,none - case report of cardiac findings,high
10.1093/eurpub/ckaf161.1581,other,pacing strategy,low
10.1093/eurpub/ckae144.1317,rehabilitation,rehabilitation sport and functional training,high
10.1093/fampra/10.1.14,other,service delivery model,low
10.1093/fampra/13.1.106,other,none,high
10.1093/fampra/16.6.602,other,unspecified,high
10.1093/eurpub/ckp113,other,none,high
10.1093/fampra/cmi019,other,not applicable,high
10.1093/europace/eum235,other,ivabradine,high
10.1093/fampra/cmn064,other,unspecified,high
10.1093/fampra/cmr016,other,not applicable,high
10.1093/fampra/cmt081,other,none,high
10.1093/fampra/cmi021,other,none,high
10.1093/hmg/ddaa169,other,none,high
10.1093/hmg/4.4.751,other,unspecified,high
10.1093/humrep/17.10.2715,other,not applicable,high
10.1093/hsw/hlx029,other,unspecified,low
10.1093/fampra/cmac060,other,modafinil,high
10.1093/ije/dyp147,other,not applicable,high
10.1093/infdis/160.4.722-a,other,unspecified,low
10.1093/infdis/165.1.184,other,none,high
10.1093/infdis/165.6.994,other,none,high
10.1093/infdis/159.2.362,other,unspecified,high
10.1093/infdis/170.1.1,other,none,high
10.1093/infdis/172.5.1364,other,none,high
10.1093/infdis/173.2.460,other,none,high
10.1093/infdis/jir612,other,none,high
10.1093/intimm/dxt068,other,none,high
10.1093/jimmun/vkaf283.149,other,fecal microbiota transplantation,high
10.1093/ijnp/pyae059.104,other,unspecified,high
10.1093/jimmun/vkaf087,other,none,high
10.1093/jimmun/vkaf283.2111,other,unspecified,high
10.1093/infdis/175.1.136,other,none,high
10.1093/jimmun/vkaf283.2434,other,none,high
10.1093/jpepsy/jsaf048,other,not applicable,high
10.1093/jpepsy/jsag007,other,not applicable,high
10.1093/jpepsy/jsl032,other,none,high
10.1093/med/9780197575390.003.0007,other,unspecified,low
10.1093/jpepsy/jsr042,other,none,high
10.1093/med/9780198962137.001.0001,other,unspecified,low
10.1093/jpepsy/jsq104,other,unspecified,low
10.1093/med/9780198713005.003.0131,other,not applicable,low
10.1093/occmed/47.4.217,rehabilitation,occupational rehabilitation,medium
10.1093/occmed/kqi012,other,not applicable,high
10.1093/fampra/7.2.152,,,
10.1093/occmed/kqi014,other,unspecified,low
10.1093/occmed/kqz108,other,none,high
10.1093/occmed/kqq091,other,not applicable,high
10.1093/occmed/kqi013,other,unspecified,high
10.1093/occmed/kqi015,other,"multiple interventions (cognitive behaviour therapy, graded exercise therapy, antidepressants, corticosteroids, immunological interventions, nutritional supplements)",low
