,original_url,replication_url,description,result,original_authors,original_title,original_journal,original_volume,original_issue,original_pages,original_year,replication_authors,replication_title,replication_journal,replication_volume,replication_issue,replication_pages,replication_year,original_n,original_es,original_es_type,original_es_95_CI,original_p_value,original_p_value_type,original_p_value_tails,replication_n,replication_es,replication_es_type,replication_es_95_CI,replication_p_value,replication_p_value_type,replication_p_value_tails,discipline,tags,validated,validated_person,openalex_field,openalex_subfield,replication_citation_html,original_citation_html,Unnamed: 0,original_es_r,replication_es_r,original_pdf_exists,replication_pdf_exists
348,http://doi.org/10.1177/2515245920919667,http://doi.org/10.17605/OSF.IO/5Y7NE,Laypeople are able to predict the replication success of social science findings based on their intuitive plausibility,success,Suzanne Hoogeveen; Alexandra Sarafoglou; Eric-Jan Wagenmakers,Laypeople Can Predict Which Social-Science Studies Will Be Replicated Successfully,Advances in Methods and Practices in Psychological Science,3.0,3,267,2020.0,Rausch; Manuel,Can Laypeople Predict which Social Science Studies Will be Replicated Successfully?,Open Science Framework,,,,2023.0,123.0,,d,,,,,277.0,,d,,,,,meta science,"replication success, laypeople, Intuitive plausibility",yes,forrt.org team: LK,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/5Y7NE"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Rausch <i>et al.</i> <i>Open Science Framework</i> 2023</a>","<a href=""https://doi.org/10.1177/2515245920919667"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Hoogeveen S. <i>et al.</i> <i>Advances in Methods and Practices in Psychological Science</i> 2020</a>",348.0,0.3753824,0.3793533,True,False
349,http://doi.org/10.1111/j.1467-9280.2008.02053.x,http://doi.org/10.17605/OSF.IO/73PND,Errors Are Aversive: Defensive Motivation and the Error-Related Negativity,success,Greg Hajcak; Dan Foti,Errors Are Aversive,Psychological Science,19.0,2,103,2008.0,Melissa Lewis; Michael Pitts,"Replication of Hajcak & Foti (2008, PS, Study 1)",OSF,,,,2012.0,31.0,,,,,,,43.0,,,,,,,,"Affect, Defense Mechanisms, Female, Humans, Male, Motivation, Time Factors, Verbal Behavior, Vocabulary",yes,forrt.org team: CD,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.17605/OSF.IO/73PND"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Lewis M. <i>et al.</i> <i>OSF</i> 2012</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02053.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Hajcak G. <i>et al.</i> <i>Psychological Science</i> 2008</a>",349.0,0.38,0.25,True,False
350,http://doi.org/10.1111/j.1467-9280.2008.02061.x,http://doi.org/10.17605/OSF.IO/7VGKQ,evaluative processing goals shape amygdala activity,success,William A. Cunningham; Jay J. van Bavel; Ingrid R. Johnsen,Affective Flexibility,Psychological Science,19.0,2,152,2008.0,Lumian; Daniel; Mcrae; Kateri; Tess-Experiments,Materials,OSF Registries,,,,2017.0,,,,,,,,39.0,,,,,,,,,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/7VGKQ"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Lumian <i>et al.</i> <i>OSF Registries</i> 2017</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02061.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Cunningham W. <i>et al.</i> <i>Psychological Science</i> 2008</a>",350.0,0.154618,0.154618,True,False
351,http://doi.org/10.1016/j.obhdp.2004.12.002,http://doi.org/10.17605/OSF.IO/ACYKD,The effect of subiminal anchoring on the estimation of the costs of a middle class car ,inconclusive,Thomas Mussweiler; Birte Englich,Subliminal anchoring: Judgmental consequences and underlying mechanisms,Organizational Behavior and Human Decision Processes,98.0,2,133,2005.0,Röseler; Lukas; Kupfer; Jana; Fels; Sabine; Prinz; Elena; Janiczek; Sophie; Schütz; Astrid; Burlakovas; Evgenia; Wieczorek; Sarah; Seida; Christian; Marieluisa Dück,"Replication Mussweiler &amp; Englich, 2005, Study 2",OSF Registries,,,,2019.0,76.0,,,,,,,165.0,,,,,,,psychology,"subliminal anchoring, anchoring effect, anchor, subliminal, threshold,Judgment and Decision Making",yes,forrt.org team: LR,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.17605/OSF.IO/ACYKD"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Röseler <i>et al.</i> <i>OSF Registries</i> 2019</a>","<a href=""https://doi.org/10.1016/j.obhdp.2004.12.002"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Mussweiler T. <i>et al.</i> <i>Organizational Behavior and Human Decision Processes</i> 2005</a>",351.0,0.3261363,0.07379822,True,False
352,http://doi.org/10.1111/j.1467-9280.2007.01964.x,http://doi.org/10.17605/OSF.IO/CY89G,Recognition performance for faces categorised as belonging to in-group members will be better relative to out-group member faces.,success,Michael J. Bernstein; Stephen G. Young; Kurt Hugenberg,The Cross-Category Effect,Psychological Science,18.0,8,706,2007.0,Ritchie; Kay; Fuller; Elizabeth,Face recognition bias for in-group members,OSF Registries,,,,2019.0,60.0,,,,,,,40.0,,,,,,,,,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/CY89G"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Ritchie <i>et al.</i> <i>OSF Registries</i> 2019</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2007.01964.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Bernstein M. <i>et al.</i> <i>Psychological Science</i> 2007</a>",352.0,0.1961161,0.1434993,True,False
353,http://doi.org/10.1037/a0019689,http://doi.org/10.17605/OSF.IO/DQV9Y,Color red increases attractiveness ratings,inconclusive,Andrew J. Elliot; Daniela Niesta Kayser; Tobias Greitemeyer; Stephanie Lichtenfeld; Richard H. Gramzow; Markus Maier; Huijun Liu,"Red, rank, and romance in women viewing men.",Journal of Experimental Psychology: General,139.0,3,399,2010.0,Banas; Kasia,Replication of Elliot et al. (2010) for CREP at the University of Edinburgh,OSF Registries,,,,2014.0,33.0,,,,,,,39.0,,,,,,,social psychology,"CREP,Color red on attractiveness",yes,forrt.org team: LR,Psychology,Social Psychology,"<a href=""https://doi.org/10.17605/OSF.IO/DQV9Y"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Banas <i>et al.</i> <i>OSF Registries</i> 2014</a>","<a href=""https://doi.org/10.1037/a0019689"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Elliot A. <i>et al.</i> <i>Journal of Experimental Psychology: General</i> 2010</a>",353.0,0.3892,0.03,True,False
354,http://doi.org/10.1177/0146167215610520,http://doi.org/10.17605/OSF.IO/E9D3K,Causal Attributions From Genetic Ascriptions Affect Legal Decision Making,success,Benjamin Y. Cheung; Steven J. Heine,The Double-Edged Sword of Genetic Accounts of Criminality,Personality and Social Psychology Bulletin,41.0,12,1723,2015.0,Crawford; Jarret,Syntax and output files for Cheung &amp; Heine 2015 study 3 replication,OSF Registries,,,,2016.0,298.0,,,,,,,743.0,,,,,,,,,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/E9D3K"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Crawford <i>et al.</i> <i>OSF Registries</i> 2016</a>","<a href=""https://doi.org/10.1177/0146167215610520"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Cheung B. <i>et al.</i> <i>Personality and Social Psychology Bulletin</i> 2015</a>",354.0,0.1228,0.1028,True,False
355,http://doi.org/10.1037/0022-3514.94.4.615,http://doi.org/10.17605/OSF.IO/ETG7C,Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions.,inconclusive,Valerie Purdie‐Vaughns; Claude M. Steele; Paul Davies; Ruth Ditlmann; Jennifer Randall Crosby,Social identity contingencies: How diversity cues signal threat or safety for African Americans in mainstream institutions.,Journal of Personality and Social Psychology,94.0,4,615,2008.0,Schmidt; Kathleen,"Secondary Replication of V Purdie-Vaughns, CM Steele, PG Davies, R Ditlmann, JR Crosby (2008, JPSP 94(4), Exp. 3)",Open Science Framework,,,,2022.0,90.0,,,,,,,1490.0,,,,,,,,"Adolescent, Adult, African Continental Ancestry Group [psychology], Cues, Cultural Diversity, Female, Hierarchy, Social, Humans, Judgment, Male, Organizational Culture, Prejudice, Rejection (Psychology), Social Identification, Social Values, Stereotyping, Trust",yes,forrt.org team: CD,Social Sciences,Sociology and Political Science,"<a href=""https://doi.org/10.17605/OSF.IO/ETG7C"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Schmidt <i>et al.</i> <i>Open Science Framework</i> 2022</a>","<a href=""https://doi.org/10.1037/0022-3514.94.4.615"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Purdie‐Vaughns V. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 2008</a>",355.0,0.378274916,-0.036935346,True,False
356,http://doi.org/10.1111/j.1467-9280.2006.01704.x,http://doi.org/10.17605/OSF.IO/FMD75,People who score low in need for cognition (NFC) are more likely to be influenced by the self-generated anchor ‚Üí negative correlation between these variables,inconclusive,Nicholas Epley; Thomas Gilovich,The Anchoring-and-Adjustment Heuristic,Psychological Science,17.0,4,311,2006.0,Bögler; Hannah Luisa; Koßmann; Lisa; Bickenbach; Sabrina; Kick; Greta; Ponader; Susanne; Kroworsch; Katharina; Bühler; Ricarda; Röseler; Lukas; Krueger; Sabine; Koeth; Clara,"Results Report: Replication of Epley and Gilovich (2006, Study 2a)",OSF Registries,,,,2021.0,81.0,,,,,,,298.0,,,,,,,judgment and decision making,"adjustment, anchor, anchoring, anchoring effect, Epley, experimenter-provided, Gilovich, replication, self-generated,Anchoring Effect",yes,forrt.org team: LR,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.17605/OSF.IO/FMD75"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Bögler <i>et al.</i> <i>OSF Registries</i> 2021</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2006.01704.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Epley N. <i>et al.</i> <i>Psychological Science</i> 2006</a>",356.0,0.2379622,-0.008499693,True,False
357,http://doi.org/10.1111/j.1467-9280.2008.02227.x,http://doi.org/10.17605/OSF.IO/GEA2S,"After watching a disgust-evoking video, composite moral judgements were less severe in the hand-washing condition as compared to the no-hand-washing condition.",success,Simone Schnall; Jennifer Benton; Sophie Harvey,With a Clean Conscience,Psychological Science,19.0,12,1219,2008.0,Sharp; Marcie; Jordan; Alexander; Koenig; Bryan; Leukel; Patric Justin; Fat; Jeremiah Ki; Chaves; Jeremy,"Influence of Cleanliness on Moral Judgements: A Direct Replication of Schnall, Benton, and Harvey (2008)",OSF Registries,,,,2018.0,43.0,,,,,,,47.0,,,,,,,,Priming,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/GEA2S"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Sharp <i>et al.</i> <i>OSF Registries</i> 2018</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02227.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Schnall S. <i>et al.</i> <i>Psychological Science</i> 2008</a>",357.0,0.3911406,0.1961161,True,False
358,http://doi.org/10.1016/j.jesp.2005.05.001,http://doi.org/10.17605/OSF.IO/GH52K,interaction effect of high vs. low anchor and time pressure vs. no time pressure.,inconclusive,M. Reitsma-Van Rooijen; Dancker D.L. Daamen,Subliminal anchoring: The effects of subliminally presented numbers on probability estimates,Journal of Experimental Social Psychology,42.0,3,380,2005.0,Schütz; Astrid; Röseler; Lukas; Wieczorek; Sarah; Kupfer; Jana; Janiczek; Sophie; Prinz; Elena; Fels; Sabine; Seida; Christian; Burlakovas; Evgenia; Marieluisa Dück,Replication of Reitsma-van Rooijen and Daamen (2006),OSF Registries,,,,2020.0,62.0,,,,,,,170.0,,,,,,,,"anchoring, anchoring effect, numeric priming, replication, subliminal",yes,forrt.org team: LR,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.17605/OSF.IO/GH52K"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Schütz <i>et al.</i> <i>OSF Registries</i> 2020</a>","<a href=""https://doi.org/10.1016/j.jesp.2005.05.001"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Rooijen M. <i>et al.</i> <i>Journal of Experimental Social Psychology</i> 2005</a>",358.0,0.2118311,0.02499219,True,False
359,http://doi.org/10.1037/0022-3514.76.6.893,http://doi.org/10.17605/OSF.IO/GMHAX,the chameleon effect/ nonconcious mimicry,success,Tanya L. Chartrand; John A. Bargh,The chameleon effect: The perception–behavior link and social interaction.,Journal of Personality and Social Psychology,76.0,6,893,1999.0,Röseler; Lukas; Förster; Nico,The Chameleon Effect: A Replication Study,OSF Registries,,,,2022.0,35.0,,d,,,,,14.0,,d,,,,,social psychology,"chameleon effect, nonconious mimicry, replication,Chameleon effect",yes,forrt.org team: LR,Social Sciences,Sociology and Political Science,"<a href=""https://doi.org/10.17605/OSF.IO/GMHAX"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Röseler <i>et al.</i> <i>OSF Registries</i> 2022</a>","<a href=""https://doi.org/10.1037/0022-3514.76.6.893"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Chartrand T. <i>et al.</i> <i>Journal of Personality and Social Psychology</i> 1999</a>",359.0,0.61155783,0.67306107,True,False
360,http://doi.org/10.1111/j.1467-9280.2008.02227.x,http://doi.org/10.17605/OSF.IO/H8VJX,"Physical purity (cleanliness) makes moral judgments less severe, by comparing composite moral judgment scores across a hand-washing condition and a non hand-washing condition.",failure,Simone Schnall; Jennifer Benton; Sophie Harvey,With a Clean Conscience,Psychological Science,19.0,12,1219,2008.0,Benavides; Melissa; Poulter; Luke; Brakkon Garrett; Frehner; Garth; Sickler; Walker; Lawler; Kaitlin; Aiona; Jaden; Koenig; Bryan,Schnall et al 2008 Student Replication,OSF Registries,,,,2018.0,43.0,,,,,,,47.0,,,,,,,,Priming,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/H8VJX"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Benavides <i>et al.</i> <i>OSF Registries</i> 2018</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02227.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Schnall S. <i>et al.</i> <i>Psychological Science</i> 2008</a>",360.0,0.3911406,-0.3345448,True,False
361,http://doi.org/10.1111/j.1467-9280.2008.02057.x,http://doi.org/10.17605/OSF.IO/HPK2M,Precision of the anchor influences the amount of adjustment.,success,Chris Janiszewski; Dan Uy,Precision of the Anchor Influences the Amount of Adjustment,Psychological Science,19.0,2,121,2008.0,Chandler; Jesse J.,"Replication of Janiszewski &amp; Uy (2008, PS, Study 4b)",OSF Registries,,,,2015.0,59.0,,,,,,,120.0,,,,,,,,"Humans, Judgment, Mathematics",yes,forrt.org team: CD,Decision Sciences,General Decision Sciences,"<a href=""https://doi.org/10.17605/OSF.IO/HPK2M"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Chandler <i>et al.</i> <i>OSF Registries</i> 2015</a>","<a href=""https://doi.org/10.1111/j.1467-9280.2008.02057.x"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Janiszewski C. <i>et al.</i> <i>Psychological Science</i> 2008</a>",361.0,0.333441051,0.225764222,True,False
362,http://doi.org/10.3389/fpsyg.2014.01276,http://doi.org/10.17605/OSF.IO/J8A4P,cleanliness priming affects the severity of a participant‚Äôs judgment of moral dilemmas when instructed to do the study quickly,inconclusive,Jason L. Huang,Does cleanliness influence moral judgments? Response effort moderates the effect of cleanliness priming on moral judgments,Frontiers in Psychology,5.0,,1276,2014.0,Mahlke; Julia; Mykel Marie Hall; Koenig; Bryan; Gentry; Alyssa; Poulter; Luke; Graff; Miles; Lee; Alesha; Weaver; Alex,Huang (2014) Replication,OSF Registries,,,,2018.0,218.0,,,,,,,199.0,,,,,,,,Priming,yes,forrt.org team: LR,Neuroscience,Cognitive Neuroscience,"<a href=""https://doi.org/10.17605/OSF.IO/J8A4P"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Mahlke <i>et al.</i> <i>OSF Registries</i> 2018</a>","<a href=""https://doi.org/10.3389/fpsyg.2014.01276"" target=""_blank"" style=""text-decoration:none; color:inherit;"">Huang J. <i>et al.</i> <i>Frontiers in Psychology</i> 2014</a>",362.0,0.1434993,-0.02998651,True,False
